tweet_id,customer_message,support_response,intent
2293890,"Hey- I just realized I was subscribed to something that I don’t want anymore- canceled but already got charged- refund?","We understand how charges for a canceled subscription would be in need of a refund. For this concern, you'd want to reach out to our iTunes team here: https://t.co/IBIY3vMgPj",purchase_billing
2294432,"I don’t know if it’s either or who make my phone crash every time I watch a YouTube video that I have to press the turn off button like 90 times to make the phone start working again 😒😩","Let's look into this together. To start, can you let us know which iPhone and iOS version you're experiencing this issue on?",software_issue
2294445,"Nice to know that even when my new iPhone is randomly restarting that the screenshot function still works. Dear : this is what it looks like when my iPhone 8 Plus randomly restarts. https://t.co/xQ0Zryjcwy","That's certainly unexpected to have your iPhone randomly restart and we'll do all we can to help get this resolved. To start, can you tell us what version of iOS you're running? Also, how long has this been happening &amp; is it continuous or intermittent?",software_issue
2294457,"i haven't even had my new ones that long :(. and i put my old ones away properly in the case and they've been like that for a year 🤷🏻‍♀️","We want your headphones working for you, and we'll do all we can to help. To clarify, is the set that broke the same EarPods that came with the purchase of an iPod or iPhone? Let us know in DM and we'll get started: https://t.co/GDrqU22YpT",hardware_issue
2294641,"I’ve had to reset my phone back to factory settings 3 times cause it was stuck in reboot (this month). How can I stop this?","We know how important it is to be able to rely on your iPhone, and we want to help. Which software version are you using? Also, when you've restored your iPhone, did you set it up as new or from a backup?",software_issue
2295260,"I haven’t had access to my iCloud email account in 2 weeks!! Help!! I already had 2 Apple Chat sessions 😭😭😭","Let's get you in contact with our Account Security team here: https://t.co/0PATYGSGKU https://t.co/GDrqU22YpT",account_data_issue
2295652,"just got an email saying my Apple ID has been suspended due to suspicion activity. Took me to login page and asked me to verify my info. Asked for my SS #. Is this a scam? I did not fill it out.","We are glad you brought this to our attention. That is not us. Go ahead and meet us in DM and tell us some more details and we can work together. https://t.co/GDrqU22YpT",how_to_question
2295684,"mean the i turns to A ?","We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk",software_issue
2295717,"I am locked out of my account is never ever happened to me ever !! And I’m exhausted from trying to recover I’m so frustrated just want it back !! Help !!","Hi there! Which account are you locked out of, specifically? We'd be happy to help in any way we can.",account_data_issue
2295735,"Hi i cant download instagram from my app store? HelP","We'd love to help! What happens when you try to download the app? Do you get an error message?",third_party_app_issue
2295877,"No backup at all. is it not synced to iCloud like my contacts and mail?","Do you still have your previous iPhone?",how_to_question
2296146,"RIP, I guess it's time for a new laptop. or something different? Need recommendations https://t.co/ZpBIZ4IbCk","We'd love to see if we can help you get this working again like you expect. Let's try resetting the NVRAM ( https://t.co/sf0JEbUJVS ) and the System Management Controller ( https://t.co/FYojVXHuwn ) on your computer. DM us how it goes. https://t.co/GDrqU22YpT",how_to_question
2296157,"the instgram app is all weird on iPhoneX. Also freezes when trying to edit videos with filters on instagram stories. FIX IT! Please and thank you.","Thanks for reaching out about the Instagram app. We'd be happy to see if we can assist you with it. Please try out the steps in this article to get you started: https://t.co/fUZ0NRJxcn",third_party_app_issue
2296200,", setting up iPhone X as new mobile under existing Apple ID. End result: Apple ID got locked out without at anytime mistyping password. Later forced to change password and naturally laptops, all devices need to have password changed as well. WHY?????","We want to help with this Apple ID issue. Just to make sure we fully understand, are you having to change your Apple ID password each time or are you just needing to update your password?",account_data_issue
2296209,"Everything is fine now, only happened the once. Udemy is working as expected and I’ve just updated to iOS 11.1.1. Thank you for you time.","We are happy to hear all is working as expected again. Enjoy the rest of your day.",no_actionable_content
2296228,"I live within the UK and I received an ASOS refund into my ‘Apple Pay account’ which due to being in the UK I can’t access. This isn’t ideal as the refund is a fairly substantial amount and I’d like to transfer back into my bank.","Our iTunes team would be happy to look into this with you. Please reach out to them here: https://t.co/SDIe7UiyJN",purchase_billing
2296234,"Can i backup my iphone to ios 11 ?","Thanks for reaching out to us. For help with backing up your device, use this article here: https://t.co/4f8hwT5to6",how_to_question
2296244,"Hi , for a month now my camera settings keep resetting to whatever they want, even though my ‘Preserve Settings’ are all on. 🙄 https://t.co/oRa4rLmYuN","Do you know what version of the iOS is on the device? If not, you can check under Settings &gt; General &gt; About &gt; Version. We'd love to help out.",software_issue
2296261,"hello plz can you help i can’t do backup why??","Hey, thanks for reaching out. We're here to help. Which device are you having an issue backing up and what happens when you try to back up?",software_issue
2296285,"fix this glitch so I️ can respond to a freaking tweet 🙄","Thanks for reaching out. This has been resolved in iOS 11.1.1. Be sure to back up and update your device. Let us know how it goes: https://t.co/4f8hwT5to6",software_issue
2297287,"This is odd. It just connected. I’m now updating to high Sierra.","Wonderful! Please let us know what happens. We'll be here for you.",no_actionable_content
2297589,"I’ve done everything I can and I still don’t have it. https://t.co/dGgqW9SjDf","Were you able to complete a workout of 11 mins or more on this day?",general_complaint_vague
2297774,"i forgot to change my phone number for my account when i changed countries, now i cannot recover my account, any help?","Let's have a look at this. Please DM us. https://t.co/GDrqU22YpT",account_data_issue
2298033,"Impossible to get chat support. Lousy support for iPhone.","We'd be happy to assist you the best we're able to here via Twitter! Send us a DM with the details of the issue you're experiencing and we'll continue together there. https://t.co/GDrqU22YpT",general_complaint_vague
2298047,"yo fix this","Let's work on this together. Which iOS are you running? Check here: Settings &gt; General &gt; About. If you're not already on iOS 11.1.1, we recommend updating to that and checking to see if the issue persists: https://t.co/80YRnjDFDk",software_issue
2298072,"why is my battery percentage🔋 dropping at the same rate as my GPA","We're happy to help with any battery issues you're experiencing. Let us know which device you're using and the system version installed via DM to get started. We'll go from there. https://t.co/GDrqU22YpT",no_actionable_content
2298267,"Amazingly shit that the free 3 months voucher in my Beats X supposedly “expired”, despite there being no expiry on the card, and were useless. Consumer Protection time!","For details on that promotion and it's expiration date visit: https://t.co/cPawery0Fe",purchase_billing
2298309,"What’s going on w/ this glitch autocorrect? This is so annoying 😂🤣","We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",software_issue
2298584,"If you read any of my tweets, you’ve taken several Ls. Because won’t fix this gosh darn glitch, all of my I’s are now lowercase L’s.","We have some steps that can help you here: https://t.co/xXaXeeSRt9",software_issue
2298602,"I am facing issues with my apple id recovery process. I am having two factor authentication enabled on my phone. when i submitted a request to recover my password , I receieved an email saying that password will be recovered in six days. help me pls","You'll want to reach out to our Account Security team to have this looked into. You can reach them here: https://t.co/IBIY3vMgPj",account_data_issue
22987,"Trying to download an app to a family member's phone that I purchased as the family group organizer. Being asked to purchase it, but I don't want to be charged again. Suggestions? https://t.co/Y730eW0nZe","We can help. As long as this app supports Family Sharing, you'll be able to download it by following the steps in our article. Give them a shot, and let us know if this continues: https://t.co/IotWsTk0Px https://t.co/GDrqU22YpT",how_to_question
2299193,"I’ve been charged almost £200 for a subscription renual for an app I did not authorise... I’ve had to call my bank and stop further payments! Can you contact me immediately!!! - Paige. https://t.co/laokhdu1J5","If you see a charge for an app you did not authorize, our iTunes Support have the appropriate tools to look into this with you and resolve your issue. You can contact them here: https://t.co/SDIe7UiyJN",purchase_billing
2299343,"Is there a problem with YouTube app running on #iOS11 ? It’s making my phone hotter and hotter every day. It’s using more than 50% in the background and draining the battery. https://t.co/0xSaOjGZkR","We'd be happy to take a look. Send us a DM and we can go from there. https://t.co/GDrqU22YpT",third_party_app_issue
2299371,"hey , I did the update and the A ? still isn’t fixed.","Let's find out what's going on. Please join us in a DM and we'll look into this with you. https://t.co/GDrqU22YpT",software_issue
22998,"This started a few months ago. I tried safe mode and had no success","Let's dig further in via DM to see what we can figure out. Are you able to access iTunes and the iTunes store fully? https://t.co/GDrqU22YpT",no_actionable_content
2299838,"always happend!! For all iphone new charge cables!? This is a poor quality 😓 https://t.co/Y1sJsOtUuA","We'd like to look into this with you. Send us a DM. https://t.co/GDrqU22YpT",hardware_issue
2299874,"When other people do, makes sense, thanks!","You're welcome. Reach out to us again if you need help with anything else. We're here for you.",no_actionable_content
2300128,"So much for preordering Reputation when is the actual worst https://t.co/NgbiE5Z9DD","We want to help. See if you can download and access the album from your Purchased section using the steps from this link: https://t.co/FRtPzkHz0K",purchase_billing
2300150,"Apple Store orders down","Send us a DM and let us know a little more about what you're seeing. We'll help. https://t.co/GDrqU22YpT",purchase_billing
2300397,"Why have I had to change my phone from English UK, to English Ireland to stop the autocorrect of ""favourite"" to favorite and ""realised"" to realized???","This appears to be expected behavior. We'd recommend teaching the phone which spelling you prefer or setting up text replacement under Settings &gt; General &gt; Keyboard.",software_issue
2300414,"Ok wtf, yal gon fix this I️ shit or what? Bc I️ can’t take this shit no more😑😑","An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",software_issue
2300884,"Hey your “software fix” for the A ? Problem did absolutely nothing. Might be time for another update on your end","Let's see what's going on. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT",software_issue
2301148,"Sure thing, and thank you: “Your Apple-id has been disabled.”. I’m not in possesion of the device atm. but I’ll reply when/if it is still not working. Have a great evening.","Thanks for the translation. We can certainly help with that. To unlock your Apple ID, check out the steps here: https://t.co/HH37urdbz9. Let us know how things go.",account_data_issue
2301180,"Okay, i have some problem. 1. I’ve purchased couple of stuffs from the app store, and in app game using my debit card couple days ago. It says succeeded. But my debit card is not charging for any of that purchase. And i haven’t received my receipts yet. Why so?","With the purchases, it can take several days for the purchases to appear on your bank statement and for a receipt to be emailed to you. With the Offline Music you're downloading, we can certainly take a closer look into that issue. Join us in a DM to continue. https://t.co/GDrqU22YpT",purchase_billing
2301182,"But it’s been almost a week? I’ve checked my purchased history. But my last purchase was Nov 9. Does in app purchase not included in the purchase history?","DM us and we'll take a deeper look into this. https://t.co/GDrqU22YpT",purchase_billing
2301706,"I returned a phone in the store in August. Now being billed. Need help now!","We have received your DM and will continue to work with you there. You can expect a response there shortly.",purchase_billing
2301734,"Hey And Why is Diners Card not accepted on AppleID payments? I have been trying to update payment info to my new Card and it says: Enter a Valid Credit Card number! I thought Diners Card was a premium Card in India superior to even Amex! :/","We'd like to know more. DM us the details and we'll go from there. https://t.co/GDrqU22YpT",purchase_billing
2301744,"asking for a serial number on the ""password reset"" help option is not helpful when you need to be able to access your phone to get the serial number.","No worries, there are other ways you can find both your serial number and IMEI! Check out our page here: https://t.co/YY64eEMYwP",how_to_question
2302343,"So can release new phones and updates for emojis, but what I really want is All Caps autocorrect","Send us a DM and let us know a few more details about what you're looking to achieve. We'll get you pointed in the right direction. https://t.co/GDrqU22YpT",no_actionable_content
2302345,"Dear your newest update didn’t fix any of the issues I’ve had since 11, including the “I” issue. So frustrating.","We'd like to help! Send us a DM to proceed. https://t.co/GDrqU22YpT",software_issue
2302349,"Can someone explain why the new 4K Apple TV remote doesn’t have an LED feature? It’s so hard to see the buttons in the dark, and if you need to charge the remote anyway wouldn’t that be a simple upgrade?","We appreicate your feedback! Be sure to submit it here: https://t.co/eTPVYVFyd8",no_actionable_content
2302680,"Have done this several times over and it makes me go around in circles. Been trying to recover my Apple ID for 3 weeks. Your email says expect recovery at a certain time but nothing happens!!","The security of your account is important to us. Contact our Account Security team via: https://t.co/UJm15vmMM2",account_data_issue
2302710,"How do you recover an Apple ID if you can't remember the email address?","Great question. If you can't remember the email address, you can try searching for it in our system or these steps here: https://t.co/buxNpfhIIM",how_to_question
2302742,"This wasn’t the case before your latest update","Let's take a look at your battery life and other concerns in more depth over DM. Please message us how long your device is typically lasting on a full charge there: https://t.co/GDrqU22YpT",hardware_issue
2302770,"is there a time frame to the removal of this annoying ‘A ?box’ error you’ve charged people 800-1000 dollars for or naw?","An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",software_issue
2303163,"why is my iPhone 6 all of the sudden obsolete? My phone is s l o w. My battery can no longer hold a charge... what’s going on??","We'd like to look into this with you. Join us in DM with the version of iOS currently installed on your iPhone 6. You can find it in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",hardware_issue
2303693,"How did all my music unDownload. I’m so mad please","Music is a pretty big part of our day, so we can understand why you would want your Music up and showing on your device. In order to help, we need a few details from you. What kind of device are you using? What iOS/macOS is installed on the device?",software_issue
2303695,"Apple Pay keeps changing my default billing address to one I haven’t lived at for 2 years- despite deleting it everywhere I can find it. Can you help me fix this please?","We can point you in the right direction. Our Apple Pay Team can look into this issue with you. To reach them, look here: https://t.co/IBIY3vMgPj",purchase_billing
2303712,"you absolutely have to fix this fucking glitch come on guys i️ know you can","We'd be happy to take a look! To begin, what iOS version are you currently on?",general_complaint_vague
2303722,"Thank you , for the world's most expensive paper weight... super dope that's somehow my fault you didn't package the power cord with my desktop.","Let's take a closer look together and see how we can help over Twitter. Please DM us the country you're within here: https://t.co/GDrqU22YpT",hardware_issue
2303735,"I’m jus sick of y’all at this point","We're here for you. What's going on? We'll work together to get things resolved.",general_complaint_vague
2304007,"Hello i have IPhone 6 32 GB IOS 11 Having Issue With Posts in Facebook / Instagram / Twitter App Some Post Have Large Padding With Blank Space Please Check Attached Image Thanks. https://t.co/hAL3w6UaXm","We're happy to do everything we can to help. To start, can you tell us which iOS 11 version you're using? If you haven't updated to iOS 11.1.1, we'd recommend creating a backup and updating to see if this helps. Here's how: https://t.co/ahjigcvFRG",third_party_app_issue
2304051,"I️ am pretty sure this iPhone 11.1 update screwed up my phone, very disappointed in this latest update 🤧","We'd like to help any way we can. What's your model and to make sure, is iOS 11.1.1 the version installed? What's happening with it currently and have you tried any steps already? We wouldn't want to repeat any you've tried.",software_issue
2304304,11.1.1,"How long (in hours) is the battery lasting on a full charge?",no_actionable_content
2304863,"Okay thank you so much","No problem. Feel free to reach out if you have any other questions.",no_actionable_content
2304888,"MacBook, charger stopped working. (India) Purchased &lt; 5 months ago. Replacement/fix possible? Or do I have to buy a new one. (Hope I could get a student discount in case I have to purchase one)","Got it, thanks! So we can look into the best available options with you, reach out to us in DM and we'll continue further from there. https://t.co/GDrqU22YpT",hardware_issue
2304962,I️,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",no_actionable_content
2305468,"Just updated my Mac to OS High Sierra a couple days ago, however it has yet to accept my Watch 3 to unlock the MB Air (it doesn’t show in a System Prefs&gt;Security &amp; Privacy. Any idea when an update on that is coming? Thank you.","Thanks for reaching out and we'd like to check into this with you. Review the following article to make sure you meet the requirements for this and let us know if you're still unable to use your Apple Watch to unlock: https://t.co/MQdkNOBC7a",software_issue
2305478,"Hey , on more than 5 occasions I’ve been typing very deliberate in depth, thought out, messages to a contact only for be screen to go black, messaging closed, and when I️ go back to it all of what I️ took time to write is ALL gone. Definjtely not frustrating or anything!","Let’s team up on this situation with your messages. Which device are you using? Are you using Messages, or are you using another app? What is the exact version number of iOS you’re using? This article covers how to locate that information: https://t.co/ZTw54HL4Rm",software_issue
2306661,"When you install IOS 11 and can no longer connect to wifi or use your data &gt;&gt;&gt;😩😩😩 #thanksApple .","We'd like to help you get your device connected again. Could you tell us which iOS device you're using and which version of iOS 11 is installed? Let us know via DM, we'll go from there. https://t.co/GDrqU22YpT",software_issue
2306701,"I think hates me. keeps telling me to take a call or chat. I. Want. A. Genius. Bar. Appointment. Sigh.","Reach out to us via DM and let us know what's going on. We may be able to help resolve the issue. https://t.co/GDrqU22YpT",general_complaint_vague
2307011,"What do I need to do so that back ups aren’t storing so much data in my iCloud. 1/2 of the usage is from backups.","Let's work on that together. You can go to Settings &gt; your name &gt; iCloud &gt; Manage Storage &gt; Back Up &gt; This iPhone. From there you'll see a list of what apps are taking up the most space and you can choose to not include them.",how_to_question
2307258,"when are you going to fix that little I️ problem?","You have reached the right place and we can help. Let us know in DM which device and iOS you have to get started. https://t.co/GDrqU22YpT",general_complaint_vague
2307261,"After updating my wife’s iPhone 6 to iOS 11.1.1, it absolutely f%#* up! It doesn’t even turn it on anymore! We tried to restore it using 2 different MacBooks, USB ports and whatsoever forums may suggest without success. Keeps rebooting! What a shame! Any suggestion? https://t.co/OstshJniQl","We're happy to help you get this resolved. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT",software_issue
2307263,"do I need to select a payment for Apple ID? My son will buy stuff and I don’t want that to happen like last time Can I just not I have to use credit card or PayPal","We'd like to help. You can setup your Apple ID to have no payment information listed as outlined here: https://t.co/Y0YoIRcZa7",how_to_question
2307307,"my “it” keeps turning to “I.T”","We’re here for you. Is your iPhone fully updated to iOS 11.1.1 when this happens? Let us know the answer in DM. https://t.co/GDrqU2kzhr",software_issue
23076,"ok not sure why this is happening but I need assistance charged my iPhone X (purchased yesterday) wirelessly and reached for it and this was on the screen, I could probably fry an egg https://t.co/WgADbE9263","We'll be happy to take a look into this with you. Could you please send us a DM with what country you're located in so we can get started? https://t.co/GDrqU22YpT",hardware_issue
23078,"My MacPro is burning up while in sleep mode. Reliably returning to a computer thats been overheating for hours. Who pays when something burns out on a super expensive machine due to a glitch?! #Apple #MacPro","This is not an expected nor does it sound normal. We can understand your view on this and would like to take a closer look. Can you let us know where this heat seems originate on the Mac? Send us a DM. https://t.co/GDrqU22YpT",hardware_issue
2307957,"Meh doesn't work :(. Oh lawd why you hate me:(.","Did you receive any error messages while trying to update? Let us know by joining us in DM using this link: https://t.co/GDrqU22YpT",general_complaint_vague
2307964,"Only thing I was able to get after signing into cloud was contacts -no pics or anything else.","Thanks for the info! What software version is running on the 7 Plus? Let us know in a DM. https://t.co/GDrqU22YpT",account_data_issue
2307965,"okay seriously fix the fuckin glitch.","We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",software_issue
2308196,"look you guys need to fix my phone with all this glitches that it has going on ever since the new phone like come on","We want to help you with your iPhone. DM us, and let us know what issues you're having with it exactly. We can help you get it working. https://t.co/GDrqU22YpT",general_complaint_vague
2308431,"I no longer have an iPhone/iPad, trying to reset my AppleID password, can't reset my security Q's without a code. Got a fix?","We'll be more than happy to get you over to our team that'll be able to assist you. To start, go here: https://t.co/UJm15vmMM2",account_data_issue
2308439,"Oops, I mean encrypting the backup version in iTunes","That's OK. Try the section ""If you can’t remember the password for your encrypted backup"" here: https://t.co/s6tdVStcb2",how_to_question
2308500,"help my phone won’t change out of military time LMFAOOO","We want you to be able to tell time how you want to. If you go to Settings&gt;General&gt;Date &amp; Time. There should be an option there called 24-hour Time. Be sure that's turned off.",how_to_question
2308844,"OK I️ TRIED YOUR FIX FOR THE WHOLE I️ SITUATION AND ITS STILL NOT WORKING AND I️ AM TRIGGERED","Let's find a solution together. Send us a DM to continue. https://t.co/GDrqU22YpT",general_complaint_vague
2309256,"after using the Facebook app for some time, the information on the top shift to the left and then you have to restart the app to fix the issue. Please look into this. Thank you https://t.co/ctk5F7kJY1","Thanks for reaching out about this. Does this only happen with the Facebook app? If so, have you checked for an app update within the App Store?",third_party_app_issue
2309405,"Really ??!!? https://t.co/GGTlUGUrEk","We could look into this with you. Can you send us a DM letting us know what model iPhone and iOS version you're on? Has this happened to you before? https://t.co/GDrqU22YpT",general_complaint_vague
2309573,"THESE MOTHER FUCKING QUESTION MARKS ARE GOING TO MAKE ME LOSE MY MIND DANG GET YOUR SHIT FIXED. https://t.co/Qnc8ct4kZF","We'd like to help. If you have not updated to 11.1.1, once you have a recent backup, go ahead and update. If you have already updated, send us a DM. https://t.co/GDrqU22YpT",software_issue
2309872,"i have both tried with a wifi connection or using cellular data and tried typing the password myself but nothing seems to work","After submitting your fingerprint, do you hear the chime, and see it say ""Done"" to indicate it was successfully accepted?",account_data_issue
2310371,"simple question. Is fast charging enabled yet for the 8:+/X?","The iPhone 8, iPhone 8 Plus, and iPhone X are fast-charge capable at up to 50 percent in 30 minutes. Check out more on our website: https://t.co/ngwnmNILIr DM us with any questions. https://t.co/GDrqU22YpT",how_to_question
2310601,"I love how fucking stupid social media looks right now with that “i” glitch. Wait. I lied. It’s annoying. anything happening or has the main company left us out to dry?","We'd be happy to help. Have you already updated to 11.1.1? If not, backup your device and go ahead and update. https://t.co/GDrqU22YpT",general_complaint_vague
2310910,"I need help with being able to work one of the apps on my phone. All of my memories are on google photos and it was working an hour ago, But now the app is saying how I have to turn on photo usage in settings but every time I click to do it, the option isn’t there","Is this a setting within Google Photos, or in Settings on the iPhone? Let us know, along with your iOS version in a DM, and we'll work from there. https://t.co/GDrqU22YpT",third_party_app_issue
2311841,"don’t fucking give me thousands of notifications to put in my password and when i do this happens, i fucking hate y’all https://t.co/K2AFHC8RI1","This is certainly not the behavior we want you to experience. We want to help! Could you DM us which Mac and macOS you're using? Here's a great link to help locate your macOS version: https://t.co/aTSJR8SUvK We look forward to speaking with you soon. https://t.co/GDrqU2kzhr",account_data_issue
2311855,"Battery life on the iPad Pro sucks!!!!!!!!","We’d like to understand more about your battery life. Please DM us some details about which apps or features are having issues, tell us which country you're in, and we’ll take it from there. https://t.co/GDrqU22YpT",hardware_issue
2312082,"the only thing I am disappointed in your new apple watch series 3 is you prohibit music being played without bluetooth headphones. Making the watch the sole place the music can come from. Can ya’ll please implement this in a update? K thx gais.","Hi, we appreciate the feedback and ask that you submit it for review. Here's how: https://t.co/COdRauyDaU",general_complaint_vague
2312521,"Ever since I updated, my phone will not download pictures, freezes and slow touch screen response. Really annoying. Is there a fix?","That's something we'd very much like to look into with you. Where are we downloading pictures from? Which iOS version is showing in Settings &gt; General &gt; About?",software_issue
2312563,"my phone dies too fast tbh","We want to help. About how long does your battery last on a full charge? Are you using the cable and power adapter that came with your iPhone?",hardware_issue
2312838,"This one is new. https://t.co/cuJ3LadOIi","We'd be happy to look into this with you. Send us a DM, and we'll go from there. https://t.co/GDrqU22YpT",no_actionable_content
2313096,". How do we fix the message “Could not invite &lt;email address&gt; because the Apple ID is not registered with iCloud? #HomeKit","Let's figure this out. Are you trying to share control of accessories? Check out this link, under 'Share control of your accessories' and let us know if these are the steps you're following: https://t.co/ept6Vf2rqU",how_to_question
2313149,https://t.co/kRiPvA2itA,"Are you using an iMac with an external monitor or are you screen sharing? More info here: https://t.co/FEwprZPDJ1",no_actionable_content
2313559,"What’s up with the app on the 🍎 TV? any thoughts?","Thanks for reaching out to us. For help with your Apple TV, use this link here to contact us over the phone: https://t.co/IBIY3vMgPj",third_party_app_issue
2314096,"Hi just want to say I love the new iOS update! Amazing new features such as, my phone doesn’t work now","Let's partner together to get your iPhone working. Let us know a bit more about what's happening. Is it powering on?",software_issue
2318553,"- reporting a facebook bug witl ios 11! The application close by it self!","Thank you for reaching out to us! Are you seeing this issue with any other apps at all or just the Facebook app?",third_party_app_issue
2319353,"Yo fix this I️ shit... Have to use 👁 now... wtf","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",general_complaint_vague
2319713,"is this a legit email? If so, how do I find the credit to use? https://t.co/xfc0UjNn1h","We're happy to help. Reach us via DM to continue. https://t.co/GDrqU22YpT",how_to_question
2319867,"is pissing me off. Why does it keep declining my payment method (debit/credit card)","Thank you for reaching out to us. We're here to help. For this particular issue, we recommend following the steps outlined here: https://t.co/U96y4MTG7k For additional assistance, please contact our iTunes Support here: https://t.co/SDIe7UiyJN",purchase_billing
2320063,"get your shit together i️ i️ i️","An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",general_complaint_vague
2320076,"hey, when will available again IPhones X at NYC stores?","Hey there. Great question. To check in store device availability, we recommend reaching out to the store directly. To locate their info: https://t.co/PruGCHO1ib",how_to_question
2320373,"Hi There. I didn't intend to do this in-app purchase. It prompted pro app with in-app payment and simple touch of touch id went through it. Need a way to refund. Brought toady Nov 13, 2017 https://t.co/S6OWuupdmy","To request a refund, please go to https://t.co/hHn5H4NEsj Sign in with your Apple ID used to make the purchase. Locate the item in the list and click the button to the right of it.",purchase_billing
2320427,"fix this","Hi there. We’ve recently released an update which addresses this issue. Don’t forget to create a backup of your device before you update: https://t.co/xXaXeeSRt9",general_complaint_vague
2320430,"Still no feedback from apple support. What kind of support is that??!! https://t.co/5t8MawBUH2","We'd like to help. Check out this link: https://t.co/8MvHMFZ83h If you need further assistance, reach out to us in a DM here: https://t.co/GDrqU22YpT",general_complaint_vague
2320607,"would you like to update your iPhone software? would you like to update your iPhone software? Would you like to update—NO!!!!!! I️T’S GLITCHY AND RUSHED!!! NO!!!!!!!!!","We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk",software_issue
2320612,"How do I make it so my apple account doesn't keep send a code to my cell verify my MacBook? This is so effing annoying.","We can help. Click here and check out the section ""Can I turn off two-factor authentication after I’ve turned it on"": https://t.co/RONuUjClwW",how_to_question
2320652,", I have some issue with my Apple ID. Every time I login via any web browser i get the error message ""We cannot process your request, please try again later."". But when i login on my iPhone, it works just fine. Thanks for your advice. https://t.co/bqf1uuyBSS","That's unexpected. Let's try to figure this out. Join us in DM so we may gather more information. https://t.co/GDrqU22YpT",account_data_issue
2321157,"abicim şu konum servisi ayarını bi kısayola koyun rica ediyorum 😒","We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj",how_to_question
2321190,"Am I the only person that’s regretting updating my phone... needs to figure something out my phone is messed up....","We want to help. Join us in DM with additional information using this link: https://t.co/GDrqU22YpT",software_issue
2321237,"Please i need your help. I have an i phone 8 plus and i m having problems regarding to the frozen screen , turn off with out suddenly and now it off not working at all. i restore 2 times the software ios 11 with the update it one but no change","We'd love to help you with your iPhone 8+. Since support options vary by location, please DM us which country you're in and well get started. https://t.co/GDrqU22YpT",hardware_issue
2321339,"where do the live photos that I take on FaceTime get saved too? I can’t find them in my camera roll.","Hi there. That's a great question. First, we need to check that your friend has allowed Live Photos in FaceTime. Can you tell us if they're using macOS or an iOS device?",how_to_question
2321372,"Will it be made available in future updates? I don’t want to send Facebook my contacts but I do want my Facebook contacts in my Contacts app.","While we can't speculate on unreleased features, we appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd",how_to_question
2321404,"I have the latest version, 11.1.1. Can you please confirm, I’m planning to move all my photos to iCloud and erase the device completely. Then, I would set it up as a new phone. I heard this can help dramatically with battery life. Looks like the back up is the culprit in my case.","This is a step you could try if there are some apps in which are causing the issue. You would be able to restore as new using these steps: https://t.co/swvuDDNFQT Though, we can look into this further with you. DM us here with details of your battery issue: https://t.co/GDrqU22YpT",how_to_question
2321423,"This fake ID seems to be disabling my login ID every alternate day.Hpe this tweet helps you elimate hoaxes. #hoax #appleid https://t.co/ECetorK7HH","We'd like to look into this with you. This email appears to be a phishing email and is not a real email from Apple. We do want to confirm that you are not experiencing any issue with your real Apple ID as a result. Let us know.",account_data_issue
2321445,"Hey , you didn’t fix I.t","We want to make sure all features of your iPhone are working great. Please DM us the iOS version installed and we'll be happy to take a closer look into this with you. https://t.co/GDrqU22YpT",general_complaint_vague
2321533,"why does my I7+ keep restarting?? And conveniently your apple support app doesn’t want to load🙄","We're happy to assist! Please check out https://t.co/VvefsRfjiM for details and steps to help with this issue. Be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT",software_issue
2321918,"where do i find the attention awareness feature ?","You can head here to turn off those features: Settings &gt; Face ID &amp; Passcode and turn off Attention Aware Features. You can also click the link we sent earlier that will talk a bit more about those features. Let us know if you have any other questions.",how_to_question
2321951,"Why tf do I still see the letter A inside a box next to a question mark after I updated my iOS, hmmmmmmmm???","Thanks for reaching out. We'd be happy to look into this with you. Which iOS version did you update to? Which device are you using?",software_issue
